phonon1,phonon2,distance
w-u,d-e,67.257985
w-u,d-e:,68.831191
w-u,d-o,77.797814
w-u,d-o:,77.60636
w-u,f-a,76.750395
w-u,f-a:,81.035222
w-u,f-i,69.502615
w-u,f-i:,71.090052
w-u,f-u,63.285222
w-u,f-u:,67.576925
w-u,f-e,66.228954
w-u,f-e:,68.166577
w-u,f-o,72.062144
w-u,f-o:,79.321074
w-u,g-a,80.687655
w-u,g-a:,77.718357
w-u,g-i,68.447202
w-u,g-i:,72.798096
w-u,g-u,63.760955
w-u,g-u:,67.576925
w-u,g-e,65.894713
w-u,g-e:,66.235086
w-u,g-o,78.849258
w-u,g-o:,79.326242
w-u,h-a,76.750395
w-u,h-a:,76.998587
w-u,h-i,69.502615
w-u,h-i:,71.090052
w-u,h-u,63.692903
w-u,h-u:,67.576925
w-u,h-e,66.550942
w-u,h-e:,67.126448
w-u,h-o,72.062144
w-u,h-o:,79.321074
w-u,y-a,77.381206
w-u,y-a:,76.595362
w-u,y-i,68.408813
w-u,y-i:,71.335512
w-u,y-u,56.739269
w-u,y-u:,62.03857
w-u,y-e,65.993059
w-u,y-e:,66.916614
w-u,y-o,76.271769
w-u,y-o:,78.304879
w-u,k-a,78.044148
w-u,k-a:,76.295572
w-u,k-i,69.347256
w-u,k-i:,72.649324
w-u,k-u,64.202492
w-u,k-u:,67.576925
w-u,k-e,66.184028
w-u,k-e:,66.03021
w-u,k-o,71.765316
w-u,k-o:,78.778705
w-u,m-a,81.849409
w-u,m-a:,81.035222
w-u,m-i,69.841975
w-u,m-i:,71.911297
w-u,m-u,67.473101
w-u,m-u:,67.576925
w-u,m-e,72.628888
w-u,m-e:,72.260267
w-u,m-o,79.723578
w-u,m-o:,77.543092
w-u,n-a,76.731531
w-u,n-a:,78.10567
w-u,n-i,70.392139
w-u,n-i:,71.911297
w-u,n-u,63.284242
w-u,n-u:,64.703147
w-u,n-e,69.826837
w-u,n-e:,71.261119
w-u,n-o,78.030585
w-u,n-o:,77.716906
w-u,p-a,77.104467
w-u,p-a:,81.035222
w-u,p-i,69.010137
w-u,p-i:,71.090052
w-u,p-u,63.786252
w-u,p-u:,67.576925
w-u,p-e,66.386285
w-u,p-e:,68.166577
w-u,p-o,72.30595
w-u,p-o:,79.360312
w-u,r-a,80.932333
w-u,r-a:,77.718357
w-u,r-i,68.768601
w-u,r-i:,71.59851
w-u,r-u,61.948913
w-u,r-u:,66.761935
w-u,r-e,66.750043
w-u,r-e:,70.565818
w-u,r-o,79.430992
w-u,r-o:,83.052508
w-u,s-a,78.218391
w-u,s-a:,76.504516
w-u,s-i,69.502615
w-u,s-i:,71.090052
w-u,s-u,64.109134
w-u,s-u:,65.28765
w-u,s-e,66.555774
w-u,s-e:,66.615266
w-u,s-o,77.454603
w-u,s-o:,77.248751
w-u,t-a,78.81524
w-u,t-a:,76.82467
w-u,t-i,69.010137
w-u,t-i:,71.090052
w-u,t-u,63.621284
w-u,t-u:,64.703147
w-u,t-e,66.386285
w-u,t-e:,66.507396
w-u,t-o,77.454603
w-u,t-o:,77.00204
w-u,w-a,80.885714
w-u,w-a:,86.751806
w-u,w-i,69.258928
w-u,w-i:,71.59851
w-u,w-u,56.739269
w-u,w-u:,62.03857
w-u,w-e,65.993059
w-u,w-e:,70.565818
w-u,w-o,78.470647
w-u,w-o:,78.304879
w-u,z-a,78.173512
w-u,z-a:,77.718357
w-u,z-i,69.258928
w-u,z-i:,71.59851
w-u,z-u,63.93718
w-u,z-u:,65.28765
w-u,z-e,66.994887
w-u,z-e:,67.221917
w-u,z-o,73.95516
w-u,z-o:,77.051485
w-u,ts-a,78.218391
w-u,ts-a:,76.504516
w-u,ts-i,68.591647
w-u,ts-i:,71.090052
w-u,ts-u,63.570351
w-u,ts-u:,65.28765
w-u,ts-e,66.555774
w-u,ts-e:,66.615266
w-u,ts-o,76.017544
w-u,ts-o:,77.00204
w-u,N,65.535958
w-u,q,70.930335
w-u,sp,69.573155
w-u,a,76.281758
w-u,a:,76.295572
w-u,i,69.468424
w-u,i:,71.090052
w-u,u,68.20447
w-u,u:,67.576925
w-u,e,67.592965
w-u,e:,66.825026
w-u,o,71.012016
w-u,o:,76.111215
w-u:,b-a,79.142676
w-u:,b-a:,75.658082
w-u:,b-i,67.126203
w-u:,b-i:,69.496307
w-u:,b-u,61.511727
w-u:,b-u:,64.693834
w-u:,b-e,67.100708
w-u:,b-e:,67.474439
w-u:,b-o,69.158004
w-u:,b-o:,73.673017
w-u:,d-a,75.335376
w-u:,d-a:,73.893366
w-u:,d-i,67.126203
w-u:,d-i:,69.496307
w-u:,d-u,61.619811
w-u:,d-u:,63.055401
w-u:,d-e,67.367788
w-u:,d-e:,67.474439
w-u:,d-o,74.441569
w-u:,d-o:,73.489424
w-u:,f-a,73.870587
w-u:,f-a:,75.658082
w-u:,f-i,67.673504
w-u:,f-i:,69.418021
w-u:,f-u,61.130142
w-u:,f-u:,64.693834
w-u:,f-e,67.15874
w-u:,f-e:,67.116816
w-u:,f-o,68.705638
w-u:,f-o:,74.343958
w-u:,g-a,76.365353
w-u:,g-a:,73.869987
w-u:,g-i,67.115298
w-u:,g-i:,70.769985
w-u:,g-u,61.36313
w-u:,g-u:,64.693834
w-u:,g-e,66.885997
w-u:,g-e:,66.25269
w-u:,g-o,75.137829
w-u:,g-o:,73.890279
w-u:,h-a,73.870587
w-u:,h-a:,74.044219
w-u:,h-i,67.673504
w-u:,h-i:,69.418021
w-u:,h-u,61.266171
w-u:,h-u:,64.693834
w-u:,h-e,66.938943
w-u:,h-e:,66.866385
w-u:,h-o,68.705638
w-u:,h-o:,74.343958
w-u:,y-a,74.419175
w-u:,y-a:,73.42266
w-u:,y-i,67.442726
w-u:,y-i:,69.999532
w-u:,y-u,57.456751
w-u:,y-u:,53.808627
w-u:,y-e,66.806221
w-u:,y-e:,66.694197
w-u:,y-o,71.038388
w-u:,y-o:,72.10134
w-u:,k-a,75.357629
w-u:,k-a:,73.709874
w-u:,k-i,68.206309
w-u:,k-i:,70.945286
w-u:,k-u,61.603937
w-u:,k-u:,64.693834
w-u:,k-e,67.410041
w-u:,k-e:,66.366052
w-u:,k-o,68.339846
w-u:,k-o:,74.270239
w-u:,m-a,76.782087
w-u:,m-a:,75.658082
w-u:,m-i,67.239751
w-u:,m-i:,69.463014
w-u:,m-u,62.701119
w-u:,m-u:,64.693834
w-u:,m-e,70.32412
w-u:,m-e:,68.48412
w-u:,m-o,75.143551
w-u:,m-o:,72.080281
w-u:,n-a,72.982214
w-u:,n-a:,73.893366
w-u:,n-i,67.952439
w-u:,n-i:,69.463014
w-u:,n-u,60.36971
w-u:,n-u:,63.055401
w-u:,n-e,69.267359
w-u:,n-e:,67.665101
w-u:,n-o,73.531659
w-u:,n-o:,72.851676
w-u:,p-a,74.927607
w-u:,p-a:,75.658082
w-u:,p-i,67.66337
w-u:,p-i:,69.418021
w-u:,p-u,61.467364
w-u:,p-u:,64.693834
w-u:,p-e,67.082246
w-u:,p-e:,67.116816
w-u:,p-o,68.710899
w-u:,p-o:,73.870585
w-u:,r-a,76.091542
w-u:,r-a:,73.869987
w-u:,r-i,66.717581
w-u:,r-i:,69.496307
w-u:,r-u,58.680266
w-u:,r-u:,62.817381
w-u:,r-e,66.704679
w-u:,r-e:,67.212656
w-u:,r-o,74.266358
w-u:,r-o:,76.357184
w-u:,s-a,75.027363
w-u:,s-a:,73.816738
w-u:,s-i,67.673504
w-u:,s-i:,69.418021
w-u:,s-u,61.678266
w-u:,s-u:,63.937368
w-u:,s-e,67.360866
w-u:,s-e:,66.940607
w-u:,s-o,74.925013
w-u:,s-o:,73.763177
w-u:,t-a,75.601759
w-u:,t-a:,73.811122
w-u:,t-i,67.66337
w-u:,t-i:,69.418021
w-u:,t-u,61.658181
w-u:,t-u:,63.055401
w-u:,t-e,67.082246
w-u:,t-e:,66.845656
w-u:,t-o,74.925013
w-u:,t-o:,73.552434
w-u:,w-a,76.25099
w-u:,w-a:,77.849427
w-u:,w-i,67.126203
w-u:,w-i:,69.496307
w-u:,w-u,57.456751
w-u:,w-u:,53.808627
w-u:,w-e,66.806221
w-u:,w-e:,67.212656
w-u:,w-o,74.559876
w-u:,w-o:,72.10134
w-u:,z-a,74.74608
w-u:,z-a:,73.869987
w-u:,z-i,67.126203
w-u:,z-i:,69.496307
w-u:,z-u,61.655106
w-u:,z-u:,63.937368
w-u:,z-e,67.528357
w-u:,z-e:,66.981476
w-u:,z-o,73.045045
w-u:,z-o:,73.288564
w-u:,ts-a,75.027363
w-u:,ts-a:,73.816738
w-u:,ts-i,67.38997
w-u:,ts-i:,69.418021
w-u:,ts-u,61.817036
w-u:,ts-u:,63.937368
w-u:,ts-e,67.360866
w-u:,ts-e:,66.940607
w-u:,ts-o,73.163802
w-u:,ts-o:,73.552434
w-u:,N,62.326391
w-u:,q,67.516291
w-u:,sp,67.226293
w-u:,a,74.299837
w-u:,a:,73.709874
w-u:,i,67.304552
w-u:,i:,69.418021
w-u:,u,64.881859
w-u:,u:,64.693834
w-u:,e,67.436663
w-u:,e:,66.936284
w-u:,o,67.878891
w-u:,o:,72.492107
w-e,b-a,81.491616
w-e,b-a:,79.308471
w-e,b-i,70.409195
w-e,b-i:,72.666174
w-e,b-u,69.548966
w-e,b-u:,71.569122
w-e,b-e,60.182178
w-e,b-e:,63.597238
w-e,b-o,71.626917
w-e,b-o:,76.323678
w-e,d-a,76.896682
w-e,d-a:,76.720702
w-e,d-i,70.409195
w-e,d-i:,72.666174
w-e,d-u,67.968477
w-e,d-u:,70.32643
w-e,d-e,59.385902
w-e,d-e:,63.597238
w-e,d-o,75.356142
w-e,d-o:,75.597465
w-e,f-a,74.837422
w-e,f-a:,79.308471
w-e,f-i,71.080213
w-e,f-i:,72.505739
w-e,f-u,69.418334
w-e,f-u:,71.569122
w-e,f-e,58.132552
w-e,f-e:,63.293829
w-e,f-o,71.755361
w-e,f-o:,76.085219
w-e,g-a,79.574758
w-e,g-a:,76.27694
w-e,g-i,69.199715
w-e,g-i:,74.454747
w-e,g-u,68.637625
w-e,g-u:,71.569122
w-e,g-e,58.261023
w-e,g-e:,61.096014
w-e,g-o,75.077264
w-e,g-o:,75.913627
w-e,h-a,74.837422
w-e,h-a:,76.141557
w-e,h-i,71.080213
w-e,h-i:,72.505739
w-e,h-u,69.751522
w-e,h-u:,71.569122
w-e,h-e,58.784023
w-e,h-e:,62.188528
w-e,h-o,71.755361
w-e,h-o:,76.085219
w-e,y-a,76.723931
w-e,y-a:,75.474264
w-e,y-i,70.355257
w-e,y-i:,73.081792
w-e,y-u,66.270341
w-e,y-u:,69.36655
w-e,y-e,56.798791
w-e,y-e:,61.307043
w-e,y-o,76.007648
w-e,y-o:,77.926627
w-e,k-a,76.611218
w-e,k-a:,75.470633
w-e,k-i,70.616734
w-e,k-i:,74.0014
w-e,k-u,69.834972
w-e,k-u:,71.569122
w-e,k-e,58.920381
w-e,k-e:,61.052152
w-e,k-o,71.357071
w-e,k-o:,75.792865
w-e,m-a,79.618266
w-e,m-a:,79.308471
w-e,m-i,69.429182
w-e,m-i:,72.641683
w-e,m-u,70.704379
w-e,m-u:,71.569122
w-e,m-e,64.47317
w-e,m-e:,65.531364
w-e,m-o,73.860706
w-e,m-o:,75.7853
w-e,n-a,76.713866
w-e,n-a:,76.720702
w-e,n-i,69.182713
w-e,n-i:,72.641683
w-e,n-u,66.431164
w-e,n-u:,70.32643
w-e,n-e,61.357355
w-e,n-e:,64.921325
w-e,n-o,76.508772
w-e,n-o:,75.020968
w-e,p-a,75.878422
w-e,p-a:,79.308471
w-e,p-i,70.039354
w-e,p-i:,72.505739
w-e,p-u,69.487801
w-e,p-u:,71.569122
w-e,p-e,59.206377
w-e,p-e:,63.293829
w-e,p-o,71.620018
w-e,p-o:,76.174996
w-e,r-a,79.790317
w-e,r-a:,76.27694
w-e,r-i,70.514786
w-e,r-i:,72.666174
w-e,r-u,69.13818
w-e,r-u:,71.873325
w-e,r-e,59.901214
w-e,r-e:,64.707492
w-e,r-o,76.762748
w-e,r-o:,77.683464
w-e,s-a,77.677943
w-e,s-a:,75.709169
w-e,s-i,71.080213
w-e,s-i:,72.505739
w-e,s-u,69.33702
w-e,s-u:,70.903033
w-e,s-e,60.076168
w-e,s-e:,62.183989
w-e,s-o,75.464192
w-e,s-o:,75.607753
w-e,t-a,77.603408
w-e,t-a:,76.100254
w-e,t-i,70.039354
w-e,t-i:,72.505739
w-e,t-u,69.131382
w-e,t-u:,70.32643
w-e,t-e,59.206377
w-e,t-e:,61.714822
w-e,t-o,75.464192
w-e,t-o:,75.707313
w-e,w-a,79.889763
w-e,w-a:,85.324825
w-e,w-i,70.409195
w-e,w-i:,72.666174
w-e,w-u,66.270341
w-e,w-u:,69.36655
w-e,w-e,56.798791
w-e,w-e:,64.707492
w-e,w-o,76.330278
w-e,w-o:,77.926627
w-e,z-a,76.832771
w-e,z-a:,76.27694
w-e,z-i,70.409195
w-e,z-i:,72.666174
w-e,z-u,69.663069
w-e,z-u:,70.903033
w-e,z-e,59.209762
w-e,z-e:,62.621216
w-e,z-o,72.660369
w-e,z-o:,75.301691
w-e,ts-a,77.677943
w-e,ts-a:,75.709169
w-e,ts-i,70.496074
w-e,ts-i:,72.505739
w-e,ts-u,68.848731
w-e,ts-u:,70.903033
w-e,ts-e,60.076168
w-e,ts-e:,62.183989
w-e,ts-o,74.341577
w-e,ts-o:,75.707313
w-e,N,68.525207
w-e,q,71.884012
w-e,sp,68.674003
w-e,a,75.002004
w-e,a:,75.470633
w-e,i,71.075574
w-e,i:,72.505739
w-e,u,69.942615
w-e,u:,71.569122
w-e,e,60.68918
w-e,e:,62.534278
w-e,o,70.586466
w-e,o:,73.517801
w-e:,b-a,77.732096
w-e:,b-a:,72.304076
w-e:,b-i,63.854274
w-e:,b-i:,62.802177
w-e:,b-u,64.42728
w-e:,b-u:,63.493768
w-e:,b-e,55.014691
w-e:,b-e:,51.380709
w-e:,b-o,67.143682
w-e:,b-o:,71.201856
w-e:,d-a,74.50721
w-e:,d-a:,70.669481
w-e:,d-i,63.854274
w-e:,d-i:,62.802177
w-e:,d-u,63.880561
w-e:,d-u:,61.454223
w-e:,d-e,55.104665
w-e:,d-e:,51.380709
w-e:,d-o,73.283931
w-e:,d-o:,71.821045
w-e:,f-a,72.760551
w-e:,f-a:,72.304076
w-e:,f-i,67.337037
w-e:,f-i:,63.423807
w-e:,f-u,64.330492
w-e:,f-u:,63.493768
w-e:,f-e,56.524627
w-e:,f-e:,51.77377
w-e:,f-o,67.54857
w-e:,f-o:,71.66139
w-e:,g-a,73.885235
w-e:,g-a:,70.570382
w-e:,g-i,65.241317
w-e:,g-i:,66.619497
w-e:,g-u,64.021671
w-e:,g-u:,63.493768
w-e:,g-e,55.694169
w-e:,g-e:,52.738686
w-e:,g-o,73.12752
w-e:,g-o:,71.073749
w-e:,h-a,72.760551
w-e:,h-a:,71.19511
w-e:,h-i,67.337037
w-e:,h-i:,63.423807
w-e:,h-u,64.629803
w-e:,h-u:,63.493768
w-e:,h-e,56.134904
w-e:,h-e:,52.469023
w-e:,h-o,67.54857
w-e:,h-o:,71.66139
w-e:,y-a,72.885317
w-e:,y-a:,70.249059
w-e:,y-i,65.243938
w-e:,y-i:,63.865581
w-e:,y-u,60.131982
w-e:,y-u:,62.946872
w-e:,y-e,55.977943
w-e:,y-e:,52.36819
w-e:,y-o,72.302899
w-e:,y-o:,71.705064
w-e:,k-a,73.943473
w-e:,k-a:,70.495728
w-e:,k-i,66.628511
w-e:,k-i:,66.135583
w-e:,k-u,64.735606
w-e:,k-u:,63.493768
w-e:,k-e,56.631897
w-e:,k-e:,52.79539
w-e:,k-o,67.120377
w-e:,k-o:,71.474324
w-e:,m-a,75.143972
w-e:,m-a:,72.304076
w-e:,m-i,64.526187
w-e:,m-i:,63.652499
w-e:,m-u,65.723946
w-e:,m-u:,63.493768
w-e:,m-e,57.238646
w-e:,m-e:,52.728163
w-e:,m-o,70.196881
w-e:,m-o:,69.783672
w-e:,n-a,71.987834
w-e:,n-a:,70.669481
w-e:,n-i,63.787179
w-e:,n-i:,63.652499
w-e:,n-u,60.342671
w-e:,n-u:,61.454223
w-e:,n-e,56.548108
w-e:,n-e:,51.475742
w-e:,n-o,72.064159
w-e:,n-o:,71.229583
w-e:,p-a,73.858093
w-e:,p-a:,72.304076
w-e:,p-i,65.968615
w-e:,p-i:,63.423807
w-e:,p-u,64.434407
w-e:,p-u:,63.493768
w-e:,p-e,55.256288
w-e:,p-e:,51.77377
w-e:,p-o,67.40548
w-e:,p-o:,71.125798
w-e:,r-a,74.56751
w-e:,r-a:,70.570382
w-e:,r-i,65.292665
w-e:,r-i:,62.802177
w-e:,r-u,62.706104
w-e:,r-u:,60.049051
w-e:,r-e,54.80018
w-e:,r-e:,50.656917
w-e:,r-o,73.266469
w-e:,r-o:,73.199364
w-e:,s-a,74.386163
w-e:,s-a:,70.84949
w-e:,s-i,67.337037
w-e:,s-i:,63.423807
w-e:,s-u,64.407707
w-e:,s-u:,63.362681
w-e:,s-e,56.705429
w-e:,s-e:,52.247626
w-e:,s-o,73.359104
w-e:,s-o:,71.659605
w-e:,t-a,74.536518
w-e:,t-a:,71.00944
w-e:,t-i,65.968615
w-e:,t-i:,63.423807
w-e:,t-u,64.561653
w-e:,t-u:,61.454223
w-e:,t-e,55.256288
w-e:,t-e:,52.257083
w-e:,t-o,73.359104
w-e:,t-o:,71.81226
w-e:,w-a,75.032334
w-e:,w-a:,73.629812
w-e:,w-i,63.854274
w-e:,w-i:,62.802177
w-e:,w-u,60.131982
w-e:,w-u:,62.946872
w-e:,w-e,55.977943
w-e:,w-e:,50.656917
w-e:,w-o,71.918574
w-e:,w-o:,71.705064
w-e:,z-a,74.413149
w-e:,z-a:,70.570382
w-e:,z-i,63.854274
w-e:,z-i:,62.802177
w-e:,z-u,63.333922
w-e:,z-u:,63.362681
w-e:,z-e,56.020167
w-e:,z-e:,52.372804
w-e:,z-o,71.516204
w-e:,z-o:,71.442744
w-e:,ts-a,74.386163
w-e:,ts-a:,70.84949
w-e:,ts-i,65.803822
w-e:,ts-i:,63.423807
w-e:,ts-u,63.053242
w-e:,ts-u:,63.362681
w-e:,ts-e,56.705429
w-e:,ts-e:,52.247626
w-e:,ts-o,72.78507
w-e:,ts-o:,71.81226
w-e:,N,62.678023
w-e:,q,69.337802
w-e:,sp,65.434048
w-e:,a,73.970506
w-e:,a:,70.495728
w-e:,i,66.650882
w-e:,i:,63.423807
w-e:,u,64.133572
w-e:,u:,63.493768
w-e:,e,56.896298
w-e:,e:,53.231492
w-e:,o,66.800687
w-e:,o:,70.895265
w-o,b-a,67.479044
w-o,b-a:,67.78692
w-o,b-i,82.985986
w-o,b-i:,83.997281
w-o,b-u,69.183497
w-o,b-u:,74.285754
w-o,b-e,75.341041
w-o,b-e:,79.973394
w-o,b-o,61.294207
w-o,b-o:,62.696998
w-o,d-a,68.453861
w-o,d-a:,68.416592
w-o,d-i,82.985986
w-o,d-i:,83.997281
w-o,d-u,68.805092
w-o,d-u:,76.393993
w-o,d-e,77.244673
w-o,d-e:,79.973394
w-o,d-o,61.126653
w-o,d-o:,63.536098
w-o,f-a,65.449998
w-o,f-a:,67.78692
w-o,f-i,83.701362
w-o,f-i:,86.72653
w-o,f-u,69.834555
w-o,f-u:,74.285754
w-o,f-e,78.847993
w-o,f-e:,80.633182
w-o,f-o,62.025058
w-o,f-o:,63.497609
w-o,g-a,68.055214
w-o,g-a:,68.206924
w-o,g-i,79.89837
w-o,g-i:,90.685036
w-o,g-u,69.02818
w-o,g-u:,74.285754
w-o,g-e,76.777567
w-o,g-e:,81.246154
w-o,g-o,60.676494
w-o,g-o:,62.720446
w-o,h-a,65.449998
w-o,h-a:,67.771017
w-o,h-i,83.701362
w-o,h-i:,86.72653
w-o,h-u,70.603466
w-o,h-u:,74.285754
w-o,h-e,76.648773
w-o,h-e:,81.097709
w-o,h-o,62.025058
w-o,h-o:,63.497609
w-o,y-a,70.267765
w-o,y-a:,69.556255
w-o,y-i,84.103564
w-o,y-i:,89.395113
w-o,y-u,72.923572
w-o,y-u:,75.068293
w-o,y-e,76.963222
w-o,y-e:,80.529772
w-o,y-o,60.190758
w-o,y-o:,62.892617
w-o,k-a,67.400159
w-o,k-a:,67.841638
w-o,k-i,82.22084
w-o,k-i:,90.592198
w-o,k-u,70.343174
w-o,k-u:,74.285754
w-o,k-e,79.536515
w-o,k-e:,80.899079
w-o,k-o,61.998376
w-o,k-o:,63.387195
w-o,m-a,67.207382
w-o,m-a:,67.78692
w-o,m-i,77.864034
w-o,m-i:,83.374035
w-o,m-u,67.021561
w-o,m-u:,74.285754
w-o,m-e,77.534094
w-o,m-e:,79.84967
w-o,m-o,62.954039
w-o,m-o:,64.211228
w-o,n-a,68.193885
w-o,n-a:,68.416592
w-o,n-i,79.288529
w-o,n-i:,83.374035
w-o,n-u,69.320851
w-o,n-u:,76.393993
w-o,n-e,76.456381
w-o,n-e:,80.276826
w-o,n-o,61.621705
w-o,n-o:,62.90838
w-o,p-a,66.875264
w-o,p-a:,67.78692
w-o,p-i,82.318971
w-o,p-i:,86.72653
w-o,p-u,69.574741
w-o,p-u:,74.285754
w-o,p-e,77.305337
w-o,p-e:,80.633182
w-o,p-o,61.805804
w-o,p-o:,63.301264
w-o,r-a,68.739646
w-o,r-a:,68.206924
w-o,r-i,83.284739
w-o,r-i:,83.997281
w-o,r-u,70.952864
w-o,r-u:,75.315687
w-o,r-e,75.329199
w-o,r-e:,78.907105
w-o,r-o,60.951484
w-o,r-o:,62.970199
w-o,s-a,68.10137
w-o,s-a:,68.318009
w-o,s-i,83.701362
w-o,s-i:,86.72653
w-o,s-u,73.754504
w-o,s-u:,79.670416
w-o,s-e,77.413731
w-o,s-e:,79.697899
w-o,s-o,60.823355
w-o,s-o:,63.090821
w-o,t-a,68.432147
w-o,t-a:,68.539925
w-o,t-i,82.318971
w-o,t-i:,86.72653
w-o,t-u,70.627524
w-o,t-u:,76.393993
w-o,t-e,77.305337
w-o,t-e:,80.67524
w-o,t-o,60.823355
w-o,t-o:,63.230614
w-o,w-a,67.149634
w-o,w-a:,69.049682
w-o,w-i,82.985986
w-o,w-i:,83.997281
w-o,w-u,72.923572
w-o,w-u:,75.068293
w-o,w-e,76.963222
w-o,w-e:,78.907105
w-o,w-o,57.144751
w-o,w-o:,62.892617
w-o,z-a,68.357831
w-o,z-a:,68.206924
w-o,z-i,82.985986
w-o,z-i:,83.997281
w-o,z-u,75.57493
w-o,z-u:,79.670416
w-o,z-e,77.119511
w-o,z-e:,79.112804
w-o,z-o,61.526751
w-o,z-o:,63.557246
w-o,ts-a,68.10137
w-o,ts-a:,68.318009
w-o,ts-i,81.54978
w-o,ts-i:,86.72653
w-o,ts-u,75.336187
w-o,ts-u:,79.670416
w-o,ts-e,77.413731
w-o,ts-e:,79.697899
w-o,ts-o,61.184095
w-o,ts-o:,63.230614
w-o,N,69.037062
w-o,q,75.883839
w-o,sp,70.353489
w-o,a,70.076529
w-o,a:,67.841638
w-o,i,76.865546
w-o,i:,86.72653
w-o,u,70.973509
w-o,u:,74.285754
w-o,e,73.533687
w-o,e:,74.868257
w-o,o,62.568786
w-o,o:,63.991779
w-o:,b-a,70.752458
w-o:,b-a:,69.070793
w-o:,b-i,80.568648
w-o:,b-i:,81.513315
w-o:,b-u,68.248925
w-o:,b-u:,70.82459
w-o:,b-e,74.791735
w-o:,b-e:,77.536339
w-o:,b-o,61.060814
w-o:,b-o:,61.816077
w-o:,d-a,69.153149
w-o:,d-a:,67.87995
w-o:,d-i,80.568648
w-o:,d-i:,81.513315
w-o:,d-u,68.282234
w-o:,d-u:,71.557537
w-o:,d-e,76.278357
w-o:,d-e:,77.536339
w-o:,d-o,57.470535
w-o:,d-o:,57.151315
w-o:,f-a,67.0351
w-o:,f-a:,69.070793
w-o:,f-i,80.956604
w-o:,f-i:,84.757646
w-o:,f-u,68.19641
w-o:,f-u:,70.82459
w-o:,f-e,76.771279
w-o:,f-e:,78.284426
w-o:,f-o,61.726511
w-o:,f-o:,63.944171
w-o:,g-a,70.025502
w-o:,g-a:,67.813692
w-o:,g-i,79.311714
w-o:,g-i:,86.830516
w-o:,g-u,68.443494
w-o:,g-u:,70.82459
w-o:,g-e,76.49664
w-o:,g-e:,78.834837
w-o:,g-o,61.652853
w-o:,g-o:,62.643265
w-o:,h-a,67.0351
w-o:,h-a:,67.427797
w-o:,h-i,80.956604
w-o:,h-i:,84.757646
w-o:,h-u,68.862211
w-o:,h-u:,70.82459
w-o:,h-e,75.830671
w-o:,h-e:,78.808402
w-o:,h-o,61.726511
w-o:,h-o:,63.944171
w-o:,y-a,70.143256
w-o:,y-a:,68.003662
w-o:,y-i,81.184864
w-o:,y-i:,86.093167
w-o:,y-u,70.073712
w-o:,y-u:,69.463266
w-o:,y-e,76.368065
w-o:,y-e:,78.051824
w-o:,y-o,57.174586
w-o:,y-o:,55.129441
w-o:,k-a,68.22311
w-o:,k-a:,67.804343
w-o:,k-i,80.39251
w-o:,k-i:,86.792265
w-o:,k-u,68.878171
w-o:,k-u:,70.82459
w-o:,k-e,77.285621
w-o:,k-e:,78.74547
w-o:,k-o,61.43006
w-o:,k-o:,63.910412
w-o:,m-a,69.235231
w-o:,m-a:,69.070793
w-o:,m-i,76.627752
w-o:,m-i:,80.279086
w-o:,m-u,66.344788
w-o:,m-u:,70.82459
w-o:,m-e,77.477352
w-o:,m-e:,77.551767
w-o:,m-o,62.750469
w-o:,m-o:,63.762995
w-o:,n-a,68.424207
w-o:,n-a:,67.87995
w-o:,n-i,78.440899
w-o:,n-i:,80.279086
w-o:,n-u,67.338126
w-o:,n-u:,71.557537
w-o:,n-e,76.866012
w-o:,n-e:,78.051825
w-o:,n-o,58.756925
w-o:,n-o:,58.024224
w-o:,p-a,68.836799
w-o:,p-a:,69.070793
w-o:,p-i,80.061778
w-o:,p-i:,84.757646
w-o:,p-u,68.209267
w-o:,p-u:,70.82459
w-o:,p-e,76.445346
w-o:,p-e:,78.284426
w-o:,p-o,61.160099
w-o:,p-o:,63.142858
w-o:,r-a,70.058875
w-o:,r-a:,67.813692
w-o:,r-i,80.456133
w-o:,r-i:,81.513315
w-o:,r-u,68.200486
w-o:,r-u:,70.220932
w-o:,r-e,74.14426
w-o:,r-e:,77.077644
w-o:,r-o,58.729343
w-o:,r-o:,58.144632
w-o:,s-a,68.427799
w-o:,s-a:,67.823994
w-o:,s-i,80.956604
w-o:,s-i:,84.757646
w-o:,s-u,72.308804
w-o:,s-u:,75.418016
w-o:,s-e,75.996072
w-o:,s-e:,77.768791
w-o:,s-o,57.800838
w-o:,s-o:,58.156805
w-o:,t-a,68.723952
w-o:,t-a:,67.893302
w-o:,t-i,80.061778
w-o:,t-i:,84.757646
w-o:,t-u,69.173309
w-o:,t-u:,71.557537
w-o:,t-e,76.445346
w-o:,t-e:,78.480117
w-o:,t-o,57.800838
w-o:,t-o:,57.283218
w-o:,w-a,70.253093
w-o:,w-a:,70.898712
w-o:,w-i,80.568648
w-o:,w-i:,81.513315
w-o:,w-u,70.073712
w-o:,w-u:,69.463266
w-o:,w-e,76.368065
w-o:,w-e:,77.077644
w-o:,w-o,61.457931
w-o:,w-o:,55.129441
w-o:,z-a,69.090304
w-o:,z-a:,67.813692
w-o:,z-i,80.568648
w-o:,z-i:,81.513315
w-o:,z-u,74.086021
w-o:,z-u:,75.418016
w-o:,z-e,76.212722
w-o:,z-e:,77.569979
w-o:,z-o,59.516254
w-o:,z-o:,57.622094
w-o:,ts-a,68.427799
w-o:,ts-a:,67.823994
w-o:,ts-i,79.622652
w-o:,ts-i:,84.757646
w-o:,ts-u,74.093346
