phonon1,phonon2,distance
p+i,j+o,66.352
p+i,k+a,67.040206
p+i,k+i,64.557787
p+i,k+u,66.753275
p+i,k+e,64.264585
p+i,k+o,68.540316
p+i,m+a,71.695564
p+i,m+i,69.942335
p+i,m+u,70.460512
p+i,m+e,69.974184
p+i,m+o,70.44732
p+i,n+a,66.84019
p+i,n+i,66.142401
p+i,n+u,66.802677
p+i,n+e,66.846543
p+i,n+o,70.667017
p+i,p+a,68.123685
p+i,p+i,57.71242
p+i,p+u,65.076676
p+i,p+e,64.002055
p+i,p+o,68.064735
p+i,r+a,65.700788
p+i,r+i,65.348675
p+i,r+u,65.688544
p+i,r+e,65.434878
p+i,r+o,65.700963
p+i,s+a,66.924521
p+i,s+i,67.094663
p+i,s+u,67.095579
p+i,s+e,66.915561
p+i,s+o,67.092818
p+i,t+a,67.372658
p+i,t+i,64.352244
p+i,t+u,67.190557
p+i,t+e,64.834479
p+i,t+o,66.046058
p+i,w+a,74.812814
p+i,w+i,74.761881
p+i,w+u,74.812814
p+i,w+e,74.761881
p+i,w+o,74.812814
p+i,y+a,65.570241
p+i,y+i,65.904939
p+i,y+u,65.904939
p+i,y+e,65.895641
p+i,y+o,65.895641
p+i,z+a,67.11715
p+i,z+i,67.082086
p+i,z+u,67.082086
p+i,z+e,67.06636
p+i,z+o,67.090891
p+i,by+a,68.887861
p+i,by+i,66.644217
p+i,by+u,66.644217
p+i,by+e,66.666371
p+i,by+o,66.666371
p+i,ch+a,67.210325
p+i,ch+i,66.639074
p+i,ch+u,66.670634
p+i,ch+e,67.075816
p+i,ch+o,66.75179
p+i,dy+a,77.881776
p+i,dy+i,77.881776
p+i,dy+u,77.881776
p+i,dy+e,77.881776
p+i,dy+o,77.881776
p+i,gy+a,65.481489
p+i,gy+i,65.486203
p+i,gy+u,65.486203
p+i,gy+e,65.45954
p+i,gy+o,65.45954
p+i,hy+a,66.899103
p+i,hy+i,66.875011
p+i,hy+u,66.875011
p+i,hy+e,66.878298
p+i,hy+o,66.878298
p+i,ky+a,64.614743
p+i,ky+i,64.62923
p+i,ky+u,64.62923
p+i,ky+e,64.546967
p+i,ky+o,64.546967
p+i,my+a,71.606557
p+i,my+i,71.60655
p+i,my+u,71.60655
p+i,my+e,71.606562
p+i,my+o,71.606562
p+i,ny+a,68.941233
p+i,ny+i,68.928212
p+i,ny+u,68.928212
p+i,ny+e,68.941233
p+i,ny+o,68.941233
p+i,py+a,63.326072
p+i,py+i,62.888927
p+i,py+u,62.888927
p+i,py+e,63.326097
p+i,py+o,63.326097
p+i,ry+a,66.397118
p+i,ry+i,66.16826
p+i,ry+u,66.16826
p+i,ry+e,66.397118
p+i,ry+o,66.397118
p+i,sh+a,66.122076
p+i,sh+i,66.128598
p+i,sh+u,66.834729
p+i,sh+e,66.132589
p+i,sh+o,66.825568
p+i,ts+a,67.477706
p+i,ts+i,67.485872
p+i,ts+u,67.477706
p+i,ts+e,67.485872
p+i,ts+o,67.492932
p+i,sp,67.162662
p+u,b+a,63.499411
p+u,b+i,64.751666
p+u,b+u,62.509779
p+u,b+e,64.71937
p+u,b+o,63.228085
p+u,d+a,64.525882
p+u,d+i,64.678235
p+u,d+u,63.77469
p+u,d+e,65.096762
p+u,d+o,63.770409
p+u,f+a,64.963256
p+u,f+i,65.119963
p+u,f+u,64.927449
p+u,f+e,65.119963
p+u,f+o,64.963256
p+u,g+a,64.832073
p+u,g+i,64.45743
p+u,g+u,63.981994
p+u,g+e,64.412337
p+u,g+o,65.221092
p+u,h+a,64.892551
p+u,h+i,67.171556
p+u,h+u,64.916746
p+u,h+e,67.444451
p+u,h+o,67.044619
p+u,j+a,65.170826
p+u,j+i,65.183221
p+u,j+u,65.181416
p+u,j+e,65.179644
p+u,j+o,65.152923
p+u,k+a,63.778655
p+u,k+i,64.595451
p+u,k+u,63.528378
p+u,k+e,64.503016
p+u,k+o,65.36849
p+u,m+a,67.01472
p+u,m+i,66.998165
p+u,m+u,67.539649
p+u,m+e,67.003658
p+u,m+o,66.976266
p+u,n+a,65.051147
p+u,n+i,64.691685
p+u,n+u,65.147428
p+u,n+e,65.201928
p+u,n+o,68.761016
p+u,p+a,62.494297
p+u,p+i,64.49826
p+u,p+u,58.546591
p+u,p+e,63.059821
p+u,p+o,62.097322
p+u,r+a,63.623089
p+u,r+i,64.960308
p+u,r+u,63.615744
p+u,r+e,64.956014
p+u,r+o,63.550179
p+u,s+a,65.038001
p+u,s+i,65.218449
p+u,s+u,65.218127
p+u,s+e,65.046108
p+u,s+o,65.202194
p+u,t+a,63.79401
p+u,t+i,64.509443
p+u,t+u,62.508312
p+u,t+e,64.228799
p+u,t+o,62.041324
p+u,w+a,67.303781
p+u,w+i,67.302623
p+u,w+u,67.303781
p+u,w+e,67.302623
p+u,w+o,67.303781
p+u,y+a,66.105012
p+u,y+i,66.606838
p+u,y+u,66.606838
p+u,y+e,66.502652
p+u,y+o,66.502652
p+u,z+a,65.036855
p+u,z+i,65.215322
p+u,z+u,65.215322
p+u,z+e,65.18565
p+u,z+o,64.70921
p+u,by+a,67.707178
p+u,by+i,67.408235
p+u,by+u,67.408235
p+u,by+e,67.39921
p+u,by+o,67.39921
p+u,ch+a,65.903027
p+u,ch+i,65.382321
p+u,ch+u,65.394259
p+u,ch+e,66.060157
p+u,ch+o,65.43126
p+u,dy+a,78.192622
p+u,dy+i,78.192622
p+u,dy+u,78.192622
p+u,dy+e,78.192622
p+u,dy+o,78.192622
p+u,gy+a,65.273752
p+u,gy+i,65.318513
p+u,gy+u,65.318513
p+u,gy+e,65.258347
p+u,gy+o,65.258347
p+u,hy+a,68.033159
p+u,hy+i,68.087482
p+u,hy+u,68.087482
p+u,hy+e,68.034668
p+u,hy+o,68.034668
p+u,ky+a,64.559402
p+u,ky+i,64.573949
p+u,ky+u,64.573949
p+u,ky+e,64.407693
p+u,ky+o,64.407693
p+u,my+a,70.92471
p+u,my+i,70.925573
p+u,my+u,70.925573
p+u,my+e,70.925574
p+u,my+o,70.925574
p+u,ny+a,67.256531
p+u,ny+i,67.256545
p+u,ny+u,67.256545
p+u,ny+e,67.256531
p+u,ny+o,67.256531
p+u,py+a,66.004821
p+u,py+i,66.013113
p+u,py+u,66.013113
p+u,py+e,65.943566
p+u,py+o,65.943566
p+u,ry+a,66.483152
p+u,ry+i,66.469837
p+u,ry+u,66.469837
p+u,ry+e,66.483152
p+u,ry+o,66.483152
p+u,sh+a,66.138067
p+u,sh+i,66.161747
p+u,sh+u,67.338549
p+u,sh+e,66.162184
p+u,sh+o,67.289376
p+u,ts+a,65.408323
p+u,ts+i,65.415299
p+u,ts+u,65.408323
p+u,ts+e,65.415299
p+u,ts+o,65.246361
p+u,sp,65.301449
p+e,b+a,64.242615
p+e,b+i,62.713462
p+e,b+u,63.601964
p+e,b+e,61.464842
p+e,b+o,64.291999
p+e,d+a,64.079959
p+e,d+i,62.770276
p+e,d+u,63.840994
p+e,d+e,63.064118
p+e,d+o,64.227441
p+e,f+a,67.1962
p+e,f+i,64.86687
p+e,f+u,66.627717
p+e,f+e,64.86687
p+e,f+o,67.1962
p+e,g+a,66.069736
p+e,g+i,63.903403
p+e,g+u,64.277745
p+e,g+e,63.483667
p+e,g+o,65.539473
p+e,h+a,65.282908
p+e,h+i,65.793623
p+e,h+u,65.28243
p+e,h+e,65.955598
p+e,h+o,68.251032
p+e,j+a,65.460489
p+e,j+i,65.748476
p+e,j+u,65.537949
p+e,j+e,65.718657
p+e,j+o,65.493715
p+e,k+a,64.620798
p+e,k+i,63.582199
p+e,k+u,64.641519
p+e,k+e,63.187711
p+e,k+o,65.953856
p+e,m+a,68.281505
p+e,m+i,66.048606
p+e,m+u,67.987731
p+e,m+e,65.903026
p+e,m+o,68.219173
p+e,n+a,65.115049
p+e,n+i,65.149047
p+e,n+u,65.208837
p+e,n+e,65.250335
p+e,n+o,69.941489
p+e,p+a,63.617598
p+e,p+i,62.006293
p+e,p+u,62.150931
p+e,p+e,57.610901
p+e,p+o,63.812615
p+e,r+a,63.154369
p+e,r+i,63.924785
p+e,r+u,63.096947
p+e,r+e,63.740503
p+e,r+o,63.157356
p+e,s+a,65.431454
p+e,s+i,65.658898
p+e,s+u,65.671258
p+e,s+e,65.414197
p+e,s+o,65.671237
p+e,t+a,63.478142
p+e,t+i,63.682674
p+e,t+u,63.776383
p+e,t+e,62.300012
p+e,t+o,63.192896
p+e,w+a,69.654958
p+e,w+i,69.629442
p+e,w+u,69.654958
p+e,w+e,69.629442
p+e,w+o,69.654958
p+e,y+a,64.556048
p+e,y+i,65.721186
p+e,y+u,65.721186
p+e,y+e,65.298318
p+e,y+o,65.298318
p+e,z+a,65.264041
p+e,z+i,65.378016
p+e,z+u,65.378016
p+e,z+e,64.771325
p+e,z+o,65.349269
p+e,by+a,65.138705
p+e,by+i,63.733405
p+e,by+u,63.733405
p+e,by+e,63.732593
p+e,by+o,63.732593
p+e,ch+a,66.456967
p+e,ch+i,65.765089
p+e,ch+u,65.771119
p+e,ch+e,66.61569
p+e,ch+o,65.558328
p+e,dy+a,76.275814
p+e,dy+i,76.275814
p+e,dy+u,76.275814
p+e,dy+e,76.275814
p+e,dy+o,76.275814
p+e,gy+a,64.991684
p+e,gy+i,65.471967
p+e,gy+u,65.471967
p+e,gy+e,65.041411
p+e,gy+o,65.041411
p+e,hy+a,66.882107
p+e,hy+i,66.920506
p+e,hy+u,66.920506
p+e,hy+e,66.919774
p+e,hy+o,66.919774
p+e,ky+a,64.059922
p+e,ky+i,64.181646
p+e,ky+u,64.181646
p+e,ky+e,63.958653
p+e,ky+o,63.958653
p+e,my+a,68.854463
p+e,my+i,68.854505
p+e,my+u,68.854505
p+e,my+e,68.854505
p+e,my+o,68.854505
p+e,ny+a,67.636242
p+e,ny+i,67.55962
p+e,ny+u,67.55962
p+e,ny+e,67.636242
p+e,ny+o,67.636242
p+e,py+a,62.203243
p+e,py+i,62.304873
p+e,py+u,62.304873
p+e,py+e,62.296538
p+e,py+o,62.296538
p+e,ry+a,65.177076
p+e,ry+i,65.241436
p+e,ry+u,65.241436
p+e,ry+e,65.177076
p+e,ry+o,65.177076
p+e,sh+a,65.337271
p+e,sh+i,65.342843
p+e,sh+u,66.598767
p+e,sh+e,65.342853
p+e,sh+o,66.598364
p+e,ts+a,66.268922
p+e,ts+i,66.2301
p+e,ts+u,66.268922
p+e,ts+e,66.2301
p+e,ts+o,66.268809
p+e,sp,64.894159
p+o,b+a,64.208905
p+o,b+i,67.095762
p+o,b+u,64.611967
p+o,b+e,67.01137
p+o,b+o,62.209095
p+o,d+a,65.633872
p+o,d+i,66.205184
p+o,d+u,65.305708
p+o,d+e,66.594755
p+o,d+o,65.440471
p+o,f+a,64.665383
p+o,f+i,66.297736
p+o,f+u,66.236587
p+o,f+e,66.297736
p+o,f+o,64.665383
p+o,g+a,66.604194
p+o,g+i,65.967334
p+o,g+u,65.31906
p+o,g+e,65.93903
p+o,g+o,65.091763
p+o,h+a,65.367753
p+o,h+i,68.640761
p+o,h+u,65.377522
p+o,h+e,68.354521
p+o,h+o,66.386651
p+o,j+a,67.202064
p+o,j+i,67.195342
p+o,j+u,67.20896
p+o,j+e,67.194428
p+o,j+o,67.206436
p+o,k+a,65.192535
p+o,k+i,66.321171
p+o,k+u,64.848052
p+o,k+e,66.987638
p+o,k+o,64.532865
p+o,m+a,68.296301
p+o,m+i,68.897679
p+o,m+u,69.565553
p+o,m+e,68.900104
p+o,m+o,67.799984
p+o,n+a,66.758873
p+o,n+i,66.328469
p+o,n+u,67.010496
p+o,n+e,67.114948
p+o,n+o,70.694911
p+o,p+a,60.601789
p+o,p+i,68.455166
p+o,p+u,62.10705
p+o,p+e,65.254849
p+o,p+o,58.312089
p+o,r+a,64.856226
p+o,r+i,66.713987
p+o,r+u,64.867677
p+o,r+e,66.706718
p+o,r+o,64.771514
p+o,s+a,67.530524
p+o,s+i,67.506381
p+o,s+u,67.506389
p+o,s+e,67.556975
p+o,s+o,67.497368
p+o,t+a,63.938925
p+o,t+i,66.029316
p+o,t+u,62.921151
p+o,t+e,65.531898
p+o,t+o,63.111891
p+o,w+a,66.817998
p+o,w+i,66.817999
p+o,w+u,66.817998
p+o,w+e,66.817999
p+o,w+o,66.817998
p+o,y+a,67.97587
p+o,y+i,68.448006
p+o,y+u,68.448006
p+o,y+e,68.403474
p+o,y+o,68.403474
p+o,z+a,67.493637
p+o,z+i,67.773333
p+o,z+u,67.773333
p+o,z+e,67.679611
p+o,z+o,67.292698
p+o,by+a,70.820472
p+o,by+i,70.628742
p+o,by+u,70.628742
p+o,by+e,70.626114
p+o,by+o,70.626114
p+o,ch+a,68.649729
p+o,ch+i,67.96071
p+o,ch+u,67.96395
p+o,ch+e,69.063097
p+o,ch+o,68.127452
p+o,dy+a,80.017948
p+o,dy+i,80.017948
p+o,dy+u,80.017948
p+o,dy+e,80.017948
p+o,dy+o,80.017948
p+o,gy+a,67.156667
p+o,gy+i,67.241641
p+o,gy+u,67.241641
p+o,gy+e,67.212589
p+o,gy+o,67.212589
p+o,hy+a,69.278392
p+o,hy+i,69.306546
p+o,hy+u,69.306546
p+o,hy+e,69.271788
p+o,hy+o,69.271788
p+o,ky+a,66.724594
p+o,ky+i,66.735012
p+o,ky+u,66.735012
p+o,ky+e,66.565081
p+o,ky+o,66.565081
p+o,my+a,72.385561
p+o,my+i,72.385561
p+o,my+u,72.385561
p+o,my+e,72.385561
p+o,my+o,72.385561
p+o,ny+a,69.346546
p+o,ny+i,69.331331
p+o,ny+u,69.331331
p+o,ny+e,69.346546
p+o,ny+o,69.346546
p+o,py+a,69.141423
p+o,py+i,69.181728
p+o,py+u,69.181728
p+o,py+e,69.126535
p+o,py+o,69.126535
p+o,ry+a,68.211276
p+o,ry+i,68.205348
p+o,ry+u,68.205348
p+o,ry+e,68.211276
p+o,ry+o,68.211276
p+o,sh+a,67.699258
p+o,sh+i,67.703542
p+o,sh+u,69.152535
p+o,sh+e,67.703539
p+o,sh+o,69.135661
p+o,ts+a,68.079197
p+o,ts+i,68.080519
p+o,ts+u,68.079197
p+o,ts+e,68.080519
p+o,ts+o,68.018121
p+o,sp,66.552883
r+a,b+a,69.230009
r+a,b+i,71.856831
r+a,b+u,71.119396
r+a,b+e,71.487492
r+a,b+o,71.093864
r+a,d+a,68.197888
r+a,d+i,72.26984
r+a,d+u,71.028001
r+a,d+e,73.473243
r+a,d+o,70.914875
r+a,f+a,74.019178
r+a,f+i,73.948495
r+a,f+u,74.284079
r+a,f+e,73.948495
r+a,f+o,74.019178
r+a,g+a,67.639248
r+a,g+i,71.375302
r+a,g+u,71.012574
r+a,g+e,71.368338
r+a,g+o,70.977672
r+a,h+a,71.227329
r+a,h+i,75.044313
r+a,h+u,71.229862
r+a,h+e,74.994706
r+a,h+o,75.750407
r+a,j+a,71.824827
r+a,j+i,72.934174
r+a,j+u,72.980891
r+a,j+e,72.931691
r+a,j+o,72.579527
r+a,k+a,72.811816
r+a,k+i,73.180156
r+a,k+u,72.36344
r+a,k+e,74.778915
r+a,k+o,74.44945
r+a,m+a,69.694021
r+a,m+i,71.821319
r+a,m+u,71.521366
r+a,m+e,70.765566
r+a,m+o,71.405016
r+a,n+a,66.998617
r+a,n+i,71.051234
r+a,n+u,70.285423
r+a,n+e,70.873927
r+a,n+o,69.451638
r+a,p+a,74.514119
r+a,p+i,80.246186
r+a,p+u,74.266098
r+a,p+e,73.140369
r+a,p+o,76.420667
r+a,r+a,62.155555
r+a,r+i,70.562787
r+a,r+u,65.8568
r+a,r+e,69.495785
r+a,r+o,64.983428
r+a,s+a,74.109912
r+a,s+i,74.540059
r+a,s+u,74.540059
r+a,s+e,74.111135
r+a,s+o,74.538346
r+a,t+a,73.342853
r+a,t+i,75.948345
r+a,t+u,74.75873
r+a,t+e,75.906182
r+a,t+o,74.966354
r+a,w+a,72.073682
r+a,w+i,72.630773
r+a,w+u,72.073682
r+a,w+e,72.630773
r+a,w+o,72.073682
r+a,y+a,71.33964
r+a,y+i,74.463485
r+a,y+u,74.463485
r+a,y+e,73.31528
r+a,y+o,73.31528
r+a,z+a,71.289175
r+a,z+i,72.35059
r+a,z+u,72.35059
r+a,z+e,72.3293
r+a,z+o,72.070175
r+a,by+a,73.123465
r+a,by+i,74.392681
r+a,by+u,74.392681
r+a,by+e,74.08274
r+a,by+o,74.08274
r+a,ch+a,76.927134
r+a,ch+i,75.696449
r+a,ch+u,75.695171
r+a,ch+e,77.743309
r+a,ch+o,75.442844
r+a,dy+a,88.411567
r+a,dy+i,88.411567
r+a,dy+u,88.411567
r+a,dy+e,88.411567
r+a,dy+o,88.411567
r+a,gy+a,71.892675
r+a,gy+i,72.62639
r+a,gy+u,72.62639
r+a,gy+e,72.345732
r+a,gy+o,72.345732
r+a,hy+a,73.647592
r+a,hy+i,75.367584
r+a,hy+u,75.367584
r+a,hy+e,75.285894
r+a,hy+o,75.285894
r+a,ky+a,72.852014
r+a,ky+i,73.01516
r+a,ky+u,73.01516
r+a,ky+e,72.916491
r+a,ky+o,72.916491
r+a,my+a,72.223717
r+a,my+i,72.726879
r+a,my+u,72.726879
r+a,my+e,72.710493
r+a,my+o,72.710493
r+a,ny+a,73.140964
r+a,ny+i,73.888109
r+a,ny+u,73.888109
r+a,ny+e,73.140964
r+a,ny+o,73.140964
r+a,py+a,74.890784
r+a,py+i,78.572627
r+a,py+u,78.572627
r+a,py+e,76.903752
r+a,py+o,76.903752
r+a,ry+a,71.065096
r+a,ry+i,71.303978
r+a,ry+u,71.303978
r+a,ry+e,71.065096
r+a,ry+o,71.065096
r+a,sh+a,74.376672
r+a,sh+i,74.625787
r+a,sh+u,75.749977
r+a,sh+e,74.625786
r+a,sh+o,75.7083
r+a,ts+a,74.673016
r+a,ts+i,74.673779
r+a,ts+u,74.673016
r+a,ts+e,74.673779
r+a,ts+o,74.655261
r+a,sp,73.099019
r+i,b+a,68.600745
r+i,b+i,65.084297
r+i,b+u,68.172451
r+i,b+e,67.277038
r+i,b+o,68.509969
r+i,d+a,66.891151
r+i,d+i,65.279699
r+i,d+u,66.203155
r+i,d+e,65.831262
r+i,d+o,66.347378
r+i,f+a,75.334606
r+i,f+i,72.490642
r+i,f+u,73.342577
r+i,f+e,72.490642
r+i,f+o,75.334606
r+i,g+a,67.687292
r+i,g+i,64.648344
r+i,g+u,67.485488
r+i,g+e,64.302332
r+i,g+o,68.636405
r+i,h+a,72.314562
r+i,h+i,69.490552
r+i,h+u,72.28511
r+i,h+e,71.961133
r+i,h+o,77.449964
r+i,j+a,66.133052
r+i,j+i,66.378842
r+i,j+u,66.070527
r+i,j+e,66.553003
r+i,j+o,66.114955
r+i,k+a,71.30992
r+i,k+i,69.713377
r+i,k+u,71.228776
r+i,k+e,70.477861
r+i,k+o,73.158515
r+i,m+a,71.439646
r+i,m+i,66.69412
r+i,m+u,69.483703
r+i,m+e,68.046952
r+i,m+o,70.466939
r+i,n+a,67.505548
r+i,n+i,64.957916
r+i,n+u,66.321788
r+i,n+e,66.562286
r+i,n+o,68.032828
r+i,p+a,76.056529
r+i,p+i,73.368456
r+i,p+u,74.006655
r+i,p+e,71.210713
r+i,p+o,76.573961
r+i,r+a,66.601361
r+i,r+i,60.5628
r+i,r+u,65.878675
r+i,r+e,63.155808
r+i,r+o,66.719039
r+i,s+a,71.605949
r+i,s+i,72.253632
r+i,s+u,72.253634
r+i,s+e,71.606046
r+i,s+o,72.253595
r+i,t+a,74.688603
r+i,t+i,72.602555
r+i,t+u,74.556816
r+i,t+e,73.395461
r+i,t+o,72.219695
r+i,w+a,75.189013
r+i,w+i,74.565326
r+i,w+u,75.189013
r+i,w+e,74.565326
r+i,w+o,75.189013
r+i,y+a,67.097663
r+i,y+i,67.138112
r+i,y+u,67.138112
r+i,y+e,67.025373
r+i,y+o,67.025373
r+i,z+a,67.149862
r+i,z+i,67.146799
r+i,z+u,67.146799
r+i,z+e,67.102109
r+i,z+o,67.134384
r+i,by+a,68.402915
r+i,by+i,66.521183
r+i,by+u,66.521183
r+i,by+e,66.540191
r+i,by+o,66.540191
r+i,ch+a,72.834723
r+i,ch+i,71.347479
r+i,ch+u,71.323996
r+i,ch+e,72.724777
r+i,ch+o,72.014709
r+i,dy+a,77.938617
r+i,dy+i,77.938617
r+i,dy+u,77.938617
r+i,dy+e,77.938617
r+i,dy+o,77.938617
r+i,gy+a,65.098709
r+i,gy+i,65.395251
r+i,gy+u,65.395251
r+i,gy+e,64.988901
r+i,gy+o,64.988901
r+i,hy+a,70.08984
r+i,hy+i,70.078258
r+i,hy+u,70.078258
r+i,hy+e,70.08281
r+i,hy+o,70.08281
r+i,ky+a,70.078229
r+i,ky+i,70.034949
r+i,ky+u,70.034949
r+i,ky+e,70.100284
r+i,ky+o,70.100284
r+i,my+a,67.20386
r+i,my+i,67.205053
r+i,my+u,67.205053
r+i,my+e,67.204966
r+i,my+o,67.204966
r+i,ny+a,67.008369
r+i,ny+i,66.255631
r+i,ny+u,66.255631
r+i,ny+e,67.008369
r+i,ny+o,67.008369
r+i,py+a,71.854294
r+i,py+i,71.807694
r+i,py+u,71.807694
r+i,py+e,71.814687
r+i,py+o,71.814687
r+i,ry+a,63.819005
r+i,ry+i,63.262213
r+i,ry+u,63.262213
r+i,ry+e,63.819005
r+i,ry+o,63.819005
r+i,sh+a,70.198575
r+i,sh+i,70.196297
r+i,sh+u,70.815701
r+i,sh+e,70.199521
r+i,sh+o,70.815532
r+i,ts+a,71.784455
r+i,ts+i,71.784221
r+i,ts+u,71.784455
r+i,ts+e,71.784221
r+i,ts+o,71.78598
r+i,sp,72.618397
r+u,b+a,70.922886
r+u,b+i,69.810531
r+u,b+u,70.241905
r+u,b+e,68.055393
r+u,b+o,70.773654
r+u,d+a,69.179191
r+u,d+i,68.301241
r+u,d+u,69.649752
r+u,d+e,69.046714
r+u,d+o,69.458883
r+u,f+a,74.501578
r+u,f+i,71.990407
r+u,f+u,73.963988
r+u,f+e,71.990407
r+u,f+o,74.501578
r+u,g+a,68.518943
r+u,g+i,69.757651
r+u,g+u,70.63312
r+u,g+e,69.120954
r+u,g+o,71.197273
r+u,h+a,71.794791
r+u,h+i,73.254154
r+u,h+u,71.793832
r+u,h+e,73.190787
r+u,h+o,76.593454
r+u,j+a,70.679844
r+u,j+i,71.790221
r+u,j+u,71.516264
r+u,j+e,71.719854
r+u,j+o,70.718651
r+u,k+a,72.141498
r+u,k+i,72.063673
r+u,k+u,72.046037
r+u,k+e,72.654107
r+u,k+o,74.400949
r+u,m+a,71.999866
r+u,m+i,70.078349
r+u,m+u,71.309322
r+u,m+e,68.386761
r+u,m+o,71.825335
r+u,n+a,68.908156
r+u,n+i,69.166452
r+u,n+u,67.944312
r+u,n+e,67.435803
r+u,n+o,69.659709
r+u,p+a,76.544575
r+u,p+i,76.939531
r+u,p+u,74.238985
r+u,p+e,71.000727
r+u,p+o,77.556301
r+u,r+a,65.081663
r+u,r+i,68.00385
r+u,r+u,61.979106
r+u,r+e,65.53203
r+u,r+o,65.319103
r+u,s+a,73.227138
r+u,s+i,73.885376
r+u,s+u,73.885727
r+u,s+e,73.226363
r+u,s+o,73.885577
r+u,t+a,73.880886
r+u,t+i,74.976331
r+u,t+u,73.907583
r+u,t+e,74.82435
r+u,t+o,73.926117
r+u,w+a,74.067252
r+u,w+i,73.277685
r+u,w+u,74.067252
r+u,w+e,73.277685
r+u,w+o,74.067252
r+u,y+a,70.037469
r+u,y+i,72.042033
r+u,y+u,72.042033
r+u,y+e,70.759584
r+u,y+o,70.759584
r+u,z+a,70.646727
r+u,z+i,71.001716
r+u,z+u,71.001716
r+u,z+e,70.685859
r+u,z+o,70.803506
r+u,by+a,69.046986
r+u,by+i,69.586224
r+u,by+u,69.586224
r+u,by+e,69.501742
r+u,by+o,69.501742
r+u,ch+a,76.380086
r+u,ch+i,74.522617
r+u,ch+u,74.510688
r+u,ch+e,76.403595
r+u,ch+o,74.716417
r+u,dy+a,83.938091
r+u,dy+i,83.938091
r+u,dy+u,83.938091
r+u,dy+e,83.938091
r+u,dy+o,83.938091
r+u,gy+a,68.951382
r+u,gy+i,70.845947
r+u,gy+u,70.845947
r+u,gy+e,68.997496
r+u,gy+o,68.997496
r+u,hy+a,73.097264
r+u,hy+i,73.227978
r+u,hy+u,73.227978
r+u,hy+e,73.192126
r+u,hy+o,73.192126
r+u,ky+a,71.886545
r+u,ky+i,72.041639
r+u,ky+u,72.041639
r+u,ky+e,71.975097
r+u,ky+o,71.975097
r+u,my+a,69.835627
r+u,my+i,69.926718
r+u,my+u,69.926718
r+u,my+e,69.912709
r+u,my+o,69.912709
r+u,ny+a,69.574769
r+u,ny+i,71.195278
r+u,ny+u,71.195278
r+u,ny+e,69.574769
r+u,ny+o,69.574769
r+u,py+a,72.097112
r+u,py+i,73.752879
r+u,py+u,73.752879
r+u,py+e,72.827814
r+u,py+o,72.827814
r+u,ry+a,66.924865
r+u,ry+i,68.362433
r+u,ry+u,68.362433
r+u,ry+e,66.924865
r+u,ry+o,66.924865
r+u,sh+a,72.54101
r+u,sh+i,72.602591
r+u,sh+u,73.780389
r+u,sh+e,72.602602
r+u,sh+o,73.774902
r+u,ts+a,73.889216
r+u,ts+i,73.887226
r+u,ts+u,73.889216
r+u,ts+e,73.887226
r+u,ts+o,73.872917
r+u,sp,72.626136
r+e,b+a,68.883532
r+e,b+i,66.848768
r+e,b+u,68.327145
r+e,b+e,64.926749
r+e,b+o,68.639561
r+e,d+a,66.94392
r+e,d+i,64.983596
r+e,d+u,66.655491
r+e,d+e,65.54484
r+e,d+o,66.663924
r+e,f+a,75.176729
r+e,f+i,72.219513
r+e,f+u,74.195755
r+e,f+e,72.219513
r+e,f+o,75.176729
r+e,g+a,67.155176
r+e,g+i,66.817036
r+e,g+u,68.16857
r+e,g+e,65.962516
r+e,g+o,68.999015
r+e,h+a,72.255808
r+e,h+i,71.362237
r+e,h+u,72.255274
r+e,h+e,72.316617
r+e,h+o,77.586858
r+e,j+a,67.80037
r+e,j+i,68.780112
r+e,j+u,68.270111
r+e,j+e,68.705958
r+e,j+o,67.829077
r+e,k+a,71.905779
r+e,k+i,70.700813
r+e,k+u,71.837062
r+e,k+e,71.314701
r+e,k+o,74.004933
r+e,m+a,70.760563
r+e,m+i,67.338993
r+e,m+u,69.152133
r+e,m+e,66.138109
r+e,m+o,70.012834
r+e,n+a,67.22533
r+e,n+i,66.495636
r+e,n+u,66.384858
r+e,n+e,65.696911
r+e,n+o,67.84783
r+e,p+a,76.139025
r+e,p+i,75.048274
r+e,p+u,74.070304
r+e,p+e,70.129646
r+e,p+o,77.079893
r+e,r+a,65.225069
r+e,r+i,63.643698
r+e,r+u,63.701699
r+e,r+e,60.678318
r+e,r+o,65.500623
r+e,s+a,72.520167
r+e,s+i,73.407397
r+e,s+u,73.407493
r+e,s+e,72.517974
r+e,s+o,73.407425
r+e,t+a,74.170206
r+e,t+i,74.269031
r+e,t+u,74.154496
r+e,t+e,73.822245
r+e,t+o,73.051966
r+e,w+a,73.848203
r+e,w+i,73.339235
r+e,w+u,73.848203
r+e,w+e,73.339235
r+e,w+o,73.848203
r+e,y+a,67.401062
r+e,y+i,68.969551
r+e,y+u,68.969551
r+e,y+e,67.913216
r+e,y+o,67.913216
r+e,z+a,68.255912
r+e,z+i,68.372555
r+e,z+u,68.372555
r+e,z+e,68.085382
r+e,z+o,68.296305
r+e,by+a,66.69175
r+e,by+i,66.583411
r+e,by+u,66.583411
r+e,by+e,66.542371
r+e,by+o,66.542371
r+e,ch+a,74.613437
r+e,ch+i,72.831251
r+e,ch+u,72.798075
r+e,ch+e,74.601247
r+e,ch+o,73.133803
r+e,dy+a,80.777503
r+e,dy+i,80.777503
r+e,dy+u,80.777503
